date,UID,click,url,regionCode,city,k_page,vec
2017-01-22 11:54:06 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p21,1:1:0:1:0
2017-01-22 11:55:27 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p19,0:1:1:1:1
2017-01-22 11:57:08 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p19,1:0:0:1:1
2017-01-22 12:04:36 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p01,1:1:1:0:0
2017-01-22 12:04:42 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p22,0:1:1:1:1
2017-01-22 12:05:03 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p09,1:1:1:0:0
2017-01-22 12:05:29 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p06,0:1:0:0:0
2017-01-22 12:05:47 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p01,0:0:0:1:0
2017-01-22 12:37:25 UTC,fdfa310b-dede-4b26-aa18-2792fc936812,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p21,1:1:0:0:1
2017-01-22 12:39:34 UTC,d73735b5-c431-4320-a4e1-9804910f179e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p18,0:0:1:1:0
2017-01-22 12:49:18 UTC,d73735b5-c431-4320-a4e1-9804910f179e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p14,1:0:1:0:0
2017-01-22 12:49:26 UTC,d73735b5-c431-4320-a4e1-9804910f179e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p14,0:0:1:0:0
2017-01-22 12:49:40 UTC,d73735b5-c431-4320-a4e1-9804910f179e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p19,0:1:1:1:1
2017-01-22 12:49:44 UTC,d73735b5-c431-4320-a4e1-9804910f179e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p18,0:1:1:0:1
2017-01-22 12:50:11 UTC,d73735b5-c431-4320-a4e1-9804910f179e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p14,1:0:1:0:1
2017-01-22 12:50:17 UTC,d73735b5-c431-4320-a4e1-9804910f179e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p18,1:1:1:0:1
2017-01-22 13:20:39 UTC,c58566ab-3329-4260-b36a-211503f92e1d,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p14,1:1:0:1:1
2017-01-22 13:20:44 UTC,c58566ab-3329-4260-b36a-211503f92e1d,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p14,1:1:0:0:1
2017-01-22 13:21:10 UTC,c58566ab-3329-4260-b36a-211503f92e1d,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p14,0:1:0:1:0
2017-01-22 13:22:50 UTC,c58566ab-3329-4260-b36a-211503f92e1d,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p14,0:0:1:0:1
2017-01-22 13:23:03 UTC,c58566ab-3329-4260-b36a-211503f92e1d,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p14,1:1:1:1:1
2017-01-22 15:44:12 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p18,1:1:1:0:0
2017-01-22 15:49:19 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p01,0:1:1:1:0
2017-01-22 15:49:24 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p05,0:0:0:0:0
2017-01-22 15:51:46 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p14,0:0:1:0:1
2017-01-22 15:51:53 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p14,0:0:0:1:1
2017-01-22 16:02:15 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p18,0:1:1:0:0
2017-01-22 16:02:19 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p18,0:1:1:0:1
2017-01-22 16:07:53 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p01,0:0:1:0:0
2017-01-22 16:08:01 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p02,0:0:0:1:0
2017-01-22 16:08:10 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p18,1:0:0:1:0
2017-01-22 16:14:45 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p18,1:1:1:1:0
2017-01-22 16:15:20 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p21,0:1:0:1:1
2017-01-22 16:16:45 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p14,0:1:0:1:1
2017-01-22 16:48:37 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p01,1:1:1:1:0
2017-01-22 16:48:57 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p18,1:1:1:0:1
2017-01-22 16:49:35 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p18,1:0:0:1:1
2017-01-22 16:49:37 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p18,0:0:1:0:0
2017-01-22 16:49:42 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p18,0:1:0:1:1
2017-01-22 16:50:51 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p18,0:1:0:1:0
2017-01-22 16:51:06 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,6,yamagata,p18,1:0:0:0:1
2017-01-22 16:51:26 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p01,0:1:1:0:0
2017-01-22 16:51:44 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p15,0:1:1:0:1
2017-01-22 16:53:14 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p15,1:0:1:0:0
2017-01-22 16:54:31 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p21,1:1:0:0:1
2017-01-22 16:56:34 UTC,d7bda8ff-75b0-4aed-a1d1-dd73f739c961,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,matsumoto,p15,1:0:0:1:0
2017-01-22 17:42:12 UTC,99b67df4-c92e-4389-bf2a-6399582d5bc0,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p15,0:1:1:0:1
2017-01-22 17:42:43 UTC,99b67df4-c92e-4389-bf2a-6399582d5bc0,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p15,1:0:0:0:0
2017-01-22 17:48:28 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p01,0:1:0:1:1
2017-01-22 17:48:45 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p02,0:0:0:0:1
2017-01-22 17:48:58 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p18,0:1:1:0:0
2017-01-22 17:49:29 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p21,1:1:1:0:0
2017-01-22 17:54:30 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p14,1:1:0:1:1
2017-01-22 18:00:06 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p14,0:0:1:0:0
2017-01-22 18:00:07 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p14,0:0:0:1:1
2017-01-22 18:00:41 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p13,0:0:1:0:0
2017-01-22 18:01:41 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p13,1:1:1:0:1
2017-01-22 18:01:48 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p13,0:1:1:1:1
2017-01-22 18:22:01 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p01,1:1:1:1:0
2017-01-22 18:22:05 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p02,1:0:0:0:0
2017-01-22 18:22:10 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p18,0:0:0:1:0
2017-01-22 18:23:13 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p13,0:0:0:0:1
2017-01-22 18:25:20 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p06,1:1:1:0:1
2017-01-22 19:08:11 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,9,utsunomiya,p14,1:1:0:0:0
2017-01-22 19:08:17 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,9,utsunomiya,p14,1:0:0:0:0
2017-01-22 19:08:23 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,9,utsunomiya,p18,0:0:1:1:0
2017-01-22 19:16:41 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,9,utsunomiya,p18,0:1:0:0:0
2017-01-22 19:25:01 UTC,d73735b5-c431-4320-a4e1-9804910f179e,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p18,0:0:1:0:1
2017-01-22 19:40:04 UTC,d73735b5-c431-4320-a4e1-9804910f179e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p14,1:0:1:1:0
2017-01-22 19:40:12 UTC,d73735b5-c431-4320-a4e1-9804910f179e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p14,0:1:1:1:1
2017-01-22 19:40:46 UTC,d73735b5-c431-4320-a4e1-9804910f179e,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p18,1:0:0:0:1
2017-01-22 20:18:42 UTC,ee5b2f42-d7d9-4e08-9294-4e864322983d,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,1:0:1:0:0
2017-01-22 20:18:44 UTC,ee5b2f42-d7d9-4e08-9294-4e864322983d,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,1:1:1:0:1
2017-01-22 20:19:04 UTC,ee5b2f42-d7d9-4e08-9294-4e864322983d,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,0:0:1:1:0
2017-01-22 20:19:06 UTC,ee5b2f42-d7d9-4e08-9294-4e864322983d,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,1:1:0:1:0
2017-01-22 20:20:16 UTC,ee5b2f42-d7d9-4e08-9294-4e864322983d,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,0:0:0:0:0
2017-01-22 20:20:19 UTC,ee5b2f42-d7d9-4e08-9294-4e864322983d,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,1:0:1:1:1
2017-01-22 20:21:03 UTC,ee5b2f42-d7d9-4e08-9294-4e864322983d,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,1:1:1:1:0
2017-01-22 20:26:28 UTC,fdfa310b-dede-4b26-aa18-2792fc936812,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,nakano,p13,0:0:1:1:0
2017-01-22 20:26:28 UTC,fdfa310b-dede-4b26-aa18-2792fc936812,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,nakano,p13,0:1:1:1:0
2017-01-22 20:26:32 UTC,fdfa310b-dede-4b26-aa18-2792fc936812,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,nakano,p13,1:0:0:0:0
2017-01-22 20:36:10 UTC,f665d20e-aec9-4d74-b027-b6221de180e0,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,1:1:1:0:0
2017-01-22 20:36:13 UTC,f665d20e-aec9-4d74-b027-b6221de180e0,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,0:0:1:1:1
2017-01-22 20:39:04 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,mitaka,p14,0:1:1:0:0
2017-01-22 20:39:10 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,mitaka,p13,0:1:1:0:1
2017-01-22 20:39:10 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,mitaka,p13,0:1:0:1:1
2017-01-22 20:39:15 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,mitaka,p13,1:0:1:0:0
2017-01-22 20:40:50 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,mitaka,p13,0:0:1:1:0
2017-01-22 21:42:18 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p13,0:1:0:1:0
2017-01-22 21:42:18 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p13,1:1:0:0:0
2017-01-22 21:42:21 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p18,1:1:1:1:0
2017-01-22 21:43:04 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p21,1:1:1:0:0
2017-01-22 22:06:07 UTC,bd2af55d-dd1d-478e-adff-14479d555851,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p14,0:1:1:0:0
2017-01-22 22:06:15 UTC,bd2af55d-dd1d-478e-adff-14479d555851,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p14,1:1:0:0:1
2017-01-22 22:10:44 UTC,f665d20e-aec9-4d74-b027-b6221de180e0,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,1:0:0:1:0
2017-01-22 22:47:54 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p01,1:0:0:1:0
2017-01-22 22:47:57 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p18,0:0:1:1:1
2017-01-22 23:17:29 UTC,66c43619-611d-40a2-b08a-db2c291eb8f1,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,hachioji,p01,1:0:1:0:0
2017-01-22 23:17:37 UTC,66c43619-611d-40a2-b08a-db2c291eb8f1,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,hachioji,p02,1:0:0:1:0
2017-01-22 23:17:44 UTC,66c43619-611d-40a2-b08a-db2c291eb8f1,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,hachioji,p14,0:0:0:0:1
2017-01-22 23:17:46 UTC,66c43619-611d-40a2-b08a-db2c291eb8f1,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,hachioji,p14,0:0:1:1:1
2017-01-22 23:18:34 UTC,66c43619-611d-40a2-b08a-db2c291eb8f1,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,hachioji,p02,0:0:1:1:0
2017-01-22 23:19:52 UTC,66c43619-611d-40a2-b08a-db2c291eb8f1,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,hachioji,p02,0:0:1:0:0
2017-01-22 23:19:59 UTC,66c43619-611d-40a2-b08a-db2c291eb8f1,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,hachioji,p14,0:1:1:0:0
2017-01-22 23:20:00 UTC,66c43619-611d-40a2-b08a-db2c291eb8f1,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,hachioji,p14,1:1:1:0:0
2017-01-22 23:20:21 UTC,66c43619-611d-40a2-b08a-db2c291eb8f1,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,hachioji,p21,1:0:1:1:1
2017-01-22 23:59:56 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,9,utsunomiya,p18,0:1:1:0:0
2017-01-23 00:15:10 UTC,fce00d06-99c9-4157-b1ff-2ea6e0101bb8,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,3,ichinoseki iwate,p02,0:0:1:0:1
2017-01-23 00:15:15 UTC,fce00d06-99c9-4157-b1ff-2ea6e0101bb8,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,3,ichinoseki iwate,p21,0:1:1:0:1
2017-01-23 00:15:53 UTC,fce00d06-99c9-4157-b1ff-2ea6e0101bb8,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,3,ichinoseki iwate,p21,1:1:1:1:1
2017-01-23 00:16:42 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,9,utsunomiya,p18,1:0:1:0:1
2017-01-23 00:16:43 UTC,fce00d06-99c9-4157-b1ff-2ea6e0101bb8,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,3,ichinoseki iwate,p21,1:1:1:0:1
2017-01-23 00:17:22 UTC,fce00d06-99c9-4157-b1ff-2ea6e0101bb8,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,3,ichinoseki iwate,p21,1:0:0:1:0
2017-01-23 00:18:07 UTC,e4fe19cf-d1f5-470c-aeae-4031c7ad0d43,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,12,kashiwa,p14,1:0:1:0:0
2017-01-23 00:18:38 UTC,60918b00-7e44-48f8-84de-af6652d627b0,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,nagano,p19,0:0:1:0:0
2017-01-23 00:24:13 UTC,2cb81ebc-9df6-4c3b-9d31-24f099d2c6e7,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p01,0:0:0:0:1
2017-01-23 00:24:28 UTC,2cb81ebc-9df6-4c3b-9d31-24f099d2c6e7,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p16,0:1:0:0:0
2017-01-23 00:24:29 UTC,60918b00-7e44-48f8-84de-af6652d627b0,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,nagano,p21,1:1:0:1:0
2017-01-23 00:24:56 UTC,2cb81ebc-9df6-4c3b-9d31-24f099d2c6e7,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,11,saitama,p16,1:1:0:0:1
2017-01-23 00:27:13 UTC,60918b00-7e44-48f8-84de-af6652d627b0,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,nagano,p19,0:0:0:0:0
2017-01-23 00:27:32 UTC,60918b00-7e44-48f8-84de-af6652d627b0,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,20,nagano,p19,0:1:0:1:1
2017-01-23 00:28:51 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p01,1:0:1:1:0
2017-01-23 01:00:17 UTC,e4fe19cf-d1f5-470c-aeae-4031c7ad0d43,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,12,kashiwa,p01,1:1:0:0:0
2017-01-23 01:00:25 UTC,e4fe19cf-d1f5-470c-aeae-4031c7ad0d43,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,12,kashiwa,p14,1:0:1:1:1
2017-01-23 01:00:30 UTC,e4fe19cf-d1f5-470c-aeae-4031c7ad0d43,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,12,kashiwa,p14,0:0:0:0:1
2017-01-23 01:01:29 UTC,e4fe19cf-d1f5-470c-aeae-4031c7ad0d43,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,12,kashiwa,p14,1:0:1:0:0
2017-01-23 01:50:33 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,9,utsunomiya,p18,0:0:0:0:1
2017-01-23 02:22:25 UTC,60249b70-ccc9-4b06-8930-ff3f5ef62679,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,kodaira,p01,0:0:0:0:1
2017-01-23 02:22:35 UTC,60249b70-ccc9-4b06-8930-ff3f5ef62679,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,kodaira,p02,0:0:1:0:1
2017-01-23 02:22:49 UTC,60249b70-ccc9-4b06-8930-ff3f5ef62679,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,kodaira,p02,0:0:1:0:1
2017-01-23 04:54:56 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,8,hitachiota,p14,1:0:0:1:0
2017-01-23 04:55:04 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,8,hitachiota,p18,0:0:0:1:1
2017-01-23 04:58:07 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,8,hitachiota,p18,1:1:1:1:0
2017-01-23 04:58:26 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,8,hitachiota,p18,0:0:0:1:1
2017-01-23 07:42:18 UTC,e4fe19cf-d1f5-470c-aeae-4031c7ad0d43,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,12,kashiwa,p14,0:0:1:1:1
2017-01-23 08:02:45 UTC,cad5da5a-a8c7-45a2-8a10-d487d864cec1,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p02,0:0:0:1:0
2017-01-23 08:02:59 UTC,cad5da5a-a8c7-45a2-8a10-d487d864cec1,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p21,1:1:0:1:0
2017-01-23 08:03:33 UTC,cad5da5a-a8c7-45a2-8a10-d487d864cec1,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p02,0:0:1:0:0
2017-01-23 08:12:28 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,0:1:0:1:1
2017-01-23 08:12:33 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,1:0:1:1:1
2017-01-23 08:13:08 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,1:0:0:0:0
2017-01-23 08:13:10 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,1:0:0:1:0
2017-01-23 08:13:20 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,1:1:0:0:1
2017-01-23 08:13:26 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,1:1:1:0:1
2017-01-23 08:13:41 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,0:0:1:0:0
2017-01-23 08:13:55 UTC,a24cce58-bea6-4db1-858b-45ab7a8e2993,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,14,yokohama,p14,0:0:1:1:1
2017-01-23 08:32:46 UTC,bae926ec-fca2-4455-81e8-53404e19fbc5,,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p14,0:0:0:1:1
2017-01-23 08:32:53 UTC,bae926ec-fca2-4455-81e8-53404e19fbc5,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,shinjuku,p14,1:0:1:1:1
2017-01-23 08:49:23 UTC,cad5da5a-a8c7-45a2-8a10-d487d864cec1,1,https://passnavi.evidus.com/search_univ/2910/difficulty.html,13,setagaya,p14,1:1:1:1:1
